datetime,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,pm25,source,aqi,risk_category,hour,day_of_week,is_weekend,month,hour_sin,hour_cos,dow_sin,dow_cos,season_autumn,season_spring,season_summer,season_winter,time_of_day_afternoon,time_of_day_evening,time_of_day_morning,time_of_day_night,temperature_2m_roll_24h_mean,temperature_2m_roll_24h_std,temperature_2m_roll_7d_mean,temperature_2m_roll_7d_std,relative_humidity_2m_roll_24h_mean,relative_humidity_2m_roll_24h_std,relative_humidity_2m_roll_7d_mean,relative_humidity_2m_roll_7d_std,surface_pressure_roll_24h_mean,surface_pressure_roll_24h_std,surface_pressure_roll_7d_mean,surface_pressure_roll_7d_std,wind_speed_10m_roll_24h_mean,wind_speed_10m_roll_24h_std,wind_speed_10m_roll_7d_mean,wind_speed_10m_roll_7d_std,precipitation_roll_24h_mean,precipitation_roll_24h_std,precipitation_roll_7d_mean,precipitation_roll_7d_std,pm25_roll_24h_mean,pm25_roll_24h_std,pm25_roll_7d_mean,pm25_roll_7d_std,pm25_lag_24h,temperature_2m_lag_24h,relative_humidity_2m_lag_24h,surface_pressure_lag_24h,wind_speed_10m_lag_24h,precipitation_lag_24h
2025-08-02 03:00:00,7.3,83.0,1013.9,4.7,198.0,0.0,0.6605000000000001,openaq_ground,2.752083333333334,Good,3,5,1,8,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,True,10.375,2.125875778611476,11.021153846153847,1.924897403781031,77.83333333333333,11.947954770102093,84.23076923076923,10.722187705902343,1006.3333333333334,4.863677859279324,1002.5653846153847,4.857978463428023,11.108333333333334,2.5418098082762306,8.721153846153847,3.3666959737684716,0.0,0.0,0.04807692307692308,0.22879941092014588,3.4615010416666667,2.370498345107306,3.5167552884615385,2.7415099848340008,0.12375,9.8,95.0,998.2,11.8,0.0
2025-08-02 04:00:00,7.1,83.0,1014.1,4.6,198.0,0.0,1.3765,openaq_ground,5.735416666666668,Good,4,5,1,8,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,True,10.275,2.223051173891218,10.947169811320755,1.9809286646559814,77.29166666666667,11.369215363032492,84.20754716981132,10.619934974750295,1006.9958333333334,4.789978593641106,1002.7830188679245,5.065218343272182,10.791666666666666,2.8541223682164705,8.643396226415096,3.3818809874184526,0.0,0.0,0.04716981132075472,0.22668495045641052,3.5126385416666666,2.3083606586095375,3.4763731132075475,2.7308916245424992,0.1492,9.5,96.0,998.2,12.2,0.0
2025-08-02 05:00:00,7.3,84.0,1014.6,5.8,189.0,0.0,3.6225,openaq_ground,15.093750000000002,Good,5,5,1,8,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,True,False,10.195833333333333,2.295644110932259,10.87962962962963,2.023949028893353,76.79166666666667,10.75812803607483,84.20370370370371,10.519307728190265,1007.6458333333335,4.71565193673261,1003.0018518518518,5.268614466131632,10.516666666666667,3.0063218414688606,8.59074074074074,3.37209797069558,0.0,0.0,0.046296296296296294,0.22462796324771378,3.5444718749999997,2.304211805601067,3.4790791666666667,2.7050789024159707,2.8585000000000003,9.2,96.0,999.0,12.4,0.0
2025-08-02 06:00:00,7.0,87.0,1015.3,9.3,195.0,0.0,7.776125,openaq_ground,32.40052083333334,Good,6,5,1,8,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,True,False,10.120833333333334,2.371383592953179,10.809090909090909,2.072239147438123,76.41666666666667,10.201946390024164,84.25454545454545,10.42827030474477,1008.3000000000001,4.6393402829361605,1003.2254545454546,5.476691965242698,10.404166666666667,2.9989098260747196,8.603636363636364,3.3420975691347135,0.0,0.0,0.045454545454545456,0.2226258959831259,3.6751437499999997,2.45315165521658,3.5572072727272728,2.74183579978425,4.64,8.8,96.0,999.6,12.0,0.0
2025-08-02 07:00:00,6.6,87.0,1015.9,6.3,211.0,0.0,7.776125,openaq_ground,32.40052083333334,Good,7,5,1,8,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,True,False,10.041666666666666,2.457980200625436,10.733928571428573,2.128958497884419,76.04166666666667,9.59836565194332,84.30357142857143,10.339543937290893,1008.9291666666667,4.601746281639678,1003.4517857142857,5.6848439995043165,10.170833333333333,3.0938198096354483,8.5625,3.325852590621757,0.0,0.0,0.044642857142857144,0.2206763511300021,3.832690625,2.5920694667016932,3.6325450892857143,2.7746752622457693,3.995,8.5,96.0,1000.8,11.9,0.0
2025-08-02 08:00:00,7.2,87.0,1016.6,9.1,202.0,0.0,7.195,openaq_ground,29.97916666666667,Good,8,5,1,8,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,True,False,9.995833333333334,2.5017349052671176,10.671929824561403,2.1611632438147828,75.70833333333333,9.033652863486097,84.35087719298245,10.253033049629364,1009.5375,4.610933367740672,1003.682456140351,5.8968854614416815,10.016666666666667,3.0489722668561514,8.571929824561403,3.2967925097176383,0.0,0.0,0.043859649122807015,0.21877707494457296,3.858732291666666,2.6237124415096567,3.695044298245614,2.7899810834532874,6.57,8.3,95.0,1002.0,12.8,0.0
2025-08-02 09:00:00,9.4,80.0,1017.3,8.9,199.0,0.0,5.574999999999999,openaq_ground,23.229166666666664,Good,9,5,1,8,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,True,False,10.008333333333333,2.4978106355395484,10.65,2.1486225697800942,75.25,8.486562268105637,84.27586206896552,10.178741354390956,1010.1416666666668,4.639613614597563,1003.9172413793103,6.11231537750188,9.904166666666667,3.037802290081294,8.577586206896552,3.268029241609833,0.0,0.0,0.04310344827586207,0.21692594658936099,3.829148958333333,2.59905280513589,3.7274573275862073,2.7763948204959084,6.285,9.1,91.0,1002.8,11.6,0.0
2025-08-02 10:00:00,11.1,74.0,1017.7,11.9,190.0,0.0,7.776125,openaq_ground,32.40052083333334,Good,10,5,1,8,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,True,False,10.041666666666666,2.5071925519898977,10.657627118644067,2.130824948701914,74.75,8.173392675388016,84.10169491525424,10.178908069705976,1010.7291666666666,4.667880923807547,1004.1508474576272,6.319492910728053,9.979166666666666,3.064946154100623,8.633898305084745,3.268481149396856,0.0,0.0,0.0423728813559322,0.21512096823888982,3.9871125000000003,2.721270538647503,3.796078813559322,2.8023723684016955,3.985,10.3,86.0,1003.6,10.1,0.0
2025-08-02 11:00:00,11.8,62.0,1017.9,15.9,183.0,0.0,7.776125,openaq_ground,32.40052083333334,Good,11,5,1,8,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,True,False,10.058333333333334,2.5179212728423175,10.676666666666668,2.1178312112980153,74.08333333333333,8.541034794585391,83.73333333333333,10.487873007716518,1011.2833333333333,4.697979831029478,1004.38,6.512277843570788,10.116666666666667,3.2557196047767234,8.754999999999999,3.373698116763094,0.0,0.0,0.041666666666666664,0.21336025606953263,4.1475760416666665,2.8288651859723672,3.8624129166666665,2.825632152282108,3.925,11.4,78.0,1004.6,12.6,0.0
2025-08-02 12:00:00,12.2,58.0,1018.2,15.0,185.0,0.0,7.776125,openaq_ground,32.40052083333334,Good,12,5,1,8,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,False,False,True,False,True,False,False,False,10.05,2.5101532951629437,10.701639344262293,2.109146099197388,73.5,9.146156237078115,83.31147540983606,10.909538614757512,1011.8416666666667,4.6902226392575,1004.6065573770492,6.695816326942634,10.225,3.376034463042719,8.857377049180327,3.4396927680823204,0.0,0.0,0.040983606557377046,0.2116420320417851,4.2453312500000004,2.9143528622060115,3.926572131147541,2.846441252157019,5.43,12.4,72.0,1004.8,12.4,0.0
2025-08-02 13:00:00,12.8,60.0,1017.4,15.7,190.0,0.0,5.955,openaq_ground,24.812500000000004,Good,13,5,1,8,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,False,False,True,False,True,False,False,False,10.016666666666667,2.4658831501401113,10.735483870967743,2.1086936966503607,73.08333333333333,9.532172828929358,82.93548387096774,11.217478995207983,1012.3958333333334,4.5183181910274115,1004.8129032258065,6.8365815412973445,10.375,3.539006247153468,8.96774193548387,3.520328514548569,0.0,0.0,0.04032258064516129,0.20996461639403297,4.169451041666667,2.8412159469112104,3.9592887096774194,2.8347429539651148,7.776125,13.6,70.0,1004.1,12.1,0.0
2025-08-02 14:00:00,13.3,59.0,1017.1,22.0,193.0,0.0,3.28,openaq_ground,13.666666666666666,Good,14,5,1,8,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,False,False,True,False,True,False,False,False,9.983333333333333,2.4131283442446847,10.776190476190475,2.1164268645079742,72.875,9.790467857542081,82.55555555555556,11.528055228340566,1012.9458333333333,4.233610769182126,1005.0079365079365,6.955673052178733,10.720833333333333,4.218384109200298,9.174603174603174,3.8585877515956475,0.0,0.0,0.03968253968253968,0.20832642077625682,3.9888260416666665,2.7489443939751395,3.9485063492063492,2.813091323740665,7.615,14.1,64.0,1003.9,13.7,0.0
2025-08-02 15:00:00,13.1,64.0,1017.1,15.2,196.0,0.0,2.415,openaq_ground,10.0625,Good,15,5,1,8,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,False,False,True,False,True,False,False,False,9.9375,2.338861205614909,10.8125,2.1195612004704367,73.0,9.650411119875054,82.265625,11.669036749054897,1013.4833333333335,3.8790033084124085,1005.196875,7.063857679586897,10.791666666666666,4.2808894511250335,9.26875,3.9012360678562965,0.0,0.0,0.0390625,0.20672594196028016,3.8909093749999997,2.761917809563364,3.9245453125000003,2.797251572454772,4.765,14.2,61.0,1004.2,13.5,0.0
2025-08-02 16:00:00,13.0,68.0,1017.3,12.5,203.0,0.0,2.07,openaq_ground,8.625,Good,16,5,1,8,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,False,False,True,False,True,False,False,False,9.9125,2.3009095555037984,10.846153846153847,2.120368255389034,73.29166666666667,9.373780113870168,82.04615384615384,11.711947384549743,1013.9875000000001,3.525844024764087,1005.3830769230769,7.167430005560836,10.816666666666668,4.289386970152042,9.31846153846154,3.8913322071180003,0.0,0.0,0.038461538461538464,0.20516175607029247,3.868826041666667,2.774777150995929,3.8960138461538465,2.7848284733808915,2.6,13.6,61.0,1005.2,11.9,0.0
2025-08-02 17:00:00,12.3,74.0,1017.7,8.8,208.0,0.0,1.515,openaq_ground,6.3125,Good,17,5,1,8,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,True,False,False,9.891666666666667,2.275754374051489,10.868181818181817,2.111591386092058,73.54166666666667,9.306281967465333,81.92424242424242,11.663632639119186,1014.4583333333335,3.208808077054575,1005.569696969697,7.2718841003069326,10.741666666666667,4.30903163404359,9.31060606060606,3.8618102087723174,0.0,0.0,0.03787878787878788,0.2036325132836122,3.745909375,2.8123052508111224,3.859937878787879,2.778822621824278,4.465,12.8,68.0,1006.4,10.6,0.0
2025-08-02 18:00:00,11.1,78.0,1018.1,6.9,219.0,0.0,1.245,openaq_ground,5.187500000000001,Good,18,5,1,8,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,True,False,False,9.8625,2.2546208589009584,10.871641791044775,2.095724794718224,73.83333333333333,9.332815720636605,81.86567164179104,11.584858878030436,1014.9000000000001,2.926490701522154,1005.7567164179104,7.377160163980973,10.516666666666667,4.36474678449433,9.27462686567164,3.8437412048120945,0.0,0.0,0.03731343283582089,0.2021369329571166,3.7050760416666666,2.8423028374461268,3.8209089552238806,2.7761332044139473,2.225,11.8,71.0,1007.5,12.3,0.0
