datetime,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,pm25,pm10,no2,source,aqi,risk_category
2025-12-12 05:00:00,11.2,88.0,989.9,5.6,272.0,0.0,144.0,346.0,88.2,openaq_ground,196.695468914647,Unhealthy
2025-12-12 06:00:00,10.5,90.0,990.2,4.4,263.0,0.0,101.0,345.93351548269584,60.9,openaq_ground,196.0074975621424,Unhealthy
2025-12-12 07:00:00,10.4,90.0,990.6,4.2,252.0,0.0,89.3,345.8670309653916,55.3,openaq_ground,195.9745910838807,Unhealthy
2025-12-12 08:00:00,12.2,82.0,991.4,5.1,260.0,0.0,97.8,345.80054644808746,57.7,openaq_ground,195.94168460561906,Unhealthy
2025-12-12 09:00:00,15.3,69.0,992.5,3.4,267.0,0.0,105.0,345.73406193078324,62.6,openaq_ground,195.90877812735738,Unhealthy
2025-12-12 10:00:00,18.4,56.0,992.8,2.9,274.0,0.0,74.5,345.6675774134791,62.3,openaq_ground,195.8758716490957,Unhealthy
2025-12-12 11:00:00,21.0,47.0,992.4,3.1,273.0,0.0,77.0,345.60109289617486,78.6,openaq_ground,195.84296517083402,Unhealthy
2025-12-12 12:00:00,22.9,40.0,991.6,3.4,302.0,0.0,77.08241758241758,,78.57912087912088,openaq_ground,162.14371403096376,Unhealthy
2025-12-12 13:00:00,23.9,35.0,991.1,3.3,319.0,0.0,77.16483516483517,,78.55824175824175,openaq_ground,162.18626894706978,Unhealthy
2025-12-12 14:00:00,24.4,32.0,990.3,3.6,323.0,0.0,77.24725274725274,,78.53736263736263,openaq_ground,162.22882386317582,Unhealthy
2025-12-12 15:00:00,24.3,31.0,990.2,3.8,311.0,0.0,77.32967032967034,,78.5164835164835,openaq_ground,162.27137877928183,Unhealthy
2025-12-12 16:00:00,23.5,34.0,990.1,4.0,278.0,0.0,77.41208791208791,,78.49560439560439,openaq_ground,162.31393369538785,Unhealthy
2025-12-12 17:00:00,21.0,48.0,990.0,3.3,276.0,0.0,77.49450549450549,,78.47472527472527,openaq_ground,162.3564886114939,Unhealthy
2026-01-26 23:00:00,12.9,77.0,994.3,1.0,121.0,0.0,167.0,273.0,55.8,openaq_ground,217.35135135135135,Very Unhealthy
2026-01-27 00:00:00,12.2,80.0,993.9,4.1,90.0,0.0,179.0,305.0,69.4,openaq_ground,229.24324324324323,Very Unhealthy
2026-01-27 01:00:00,11.6,83.0,993.6,3.9,112.0,0.0,181.0,293.0,45.3,openaq_ground,231.22522522522522,Very Unhealthy
2026-01-27 02:00:00,11.1,86.0,993.2,5.7,101.0,0.0,145.0,268.0,51.1,openaq_ground,197.2118018967334,Unhealthy
2026-01-27 03:00:00,11.3,83.0,992.8,7.1,106.0,0.0,158.0,339.0,99.0,openaq_ground,208.43243243243242,Very Unhealthy
2026-01-27 04:00:00,11.4,81.0,992.0,8.1,125.0,0.0,144.0,354.0,112.0,openaq_ground,200.0,Unhealthy
2026-01-27 05:00:00,11.2,81.0,992.2,7.8,134.0,0.0,118.0,300.0,97.4,openaq_ground,183.27081138040043,Unhealthy
2026-01-27 06:00:00,11.4,79.0,992.5,8.0,132.0,0.0,110.0,266.0,106.0,openaq_ground,179.14014752370917,Unhealthy
2026-01-27 07:00:00,11.5,80.0,992.7,7.9,123.0,0.0,115.0,230.0,110.0,openaq_ground,181.7218124341412,Unhealthy
2026-01-27 08:00:00,12.7,79.0,993.2,8.8,107.0,0.0,147.0,263.0,98.9,openaq_ground,198.2444678609062,Unhealthy
2026-01-27 09:00:00,13.9,75.0,993.8,2.5,82.0,0.8,129.0,238.0,91.6,openaq_ground,188.9504741833509,Unhealthy
2026-01-27 10:00:00,14.7,77.0,995.5,5.3,35.0,9.5,107.0,218.0,81.3,openaq_ground,177.59114857744996,Unhealthy
2026-01-27 11:00:00,15.9,77.0,994.7,8.3,129.0,0.0,81.8,177.0,76.8,openaq_ground,164.5795574288725,Unhealthy
2026-01-27 12:00:00,18.1,73.0,993.5,10.5,119.0,0.1,109.0,201.0,80.1,openaq_ground,178.62381454162275,Unhealthy
2026-01-27 13:00:00,19.3,72.0,992.5,14.4,134.0,0.0,92.3,190.0,78.4,openaq_ground,170.00105374077975,Unhealthy
2026-01-27 14:00:00,19.7,72.0,991.3,13.2,133.0,0.0,38.0,148.0,78.4,openaq_ground,107.15577889447236,Unhealthy (Sensitive Groups)
2026-01-27 15:00:00,19.2,75.0,991.0,10.6,136.0,0.2,46.5,129.0,72.8,openaq_ground,128.0854271356784,Unhealthy (Sensitive Groups)
2026-01-27 16:00:00,18.8,78.0,990.3,16.2,140.0,0.0,81.0,162.0,66.3,openaq_ground,164.16649104320337,Unhealthy
2026-01-27 17:00:00,15.9,91.0,991.4,8.5,117.0,0.0,81.0,156.0,64.1,openaq_ground,164.16649104320337,Unhealthy
2026-01-27 18:00:00,15.0,93.0,991.8,9.2,90.0,1.3,50.0,128.0,58.2,openaq_ground,136.7035175879397,Unhealthy (Sensitive Groups)
2026-01-27 19:00:00,14.5,92.0,992.4,10.3,101.0,0.4,54.5,134.0,60.4,openaq_ground,147.78391959798995,Unhealthy (Sensitive Groups)
2026-01-27 20:00:00,14.4,91.0,992.8,9.8,104.0,0.0,67.8,159.0,60.5,openaq_ground,157.3508956796628,Unhealthy
2026-01-27 21:00:00,14.4,92.0,993.1,8.3,123.0,0.0,78.8,166.0,57.2,openaq_ground,163.0305584826133,Unhealthy
2026-01-27 22:00:00,13.8,95.0,992.9,8.1,114.0,0.0,29.3,122.0,48.4,openaq_ground,87.1716738197425,Moderate
2026-01-27 23:00:00,13.3,96.0,993.2,9.2,118.0,0.0,26.0,96.5,51.7,openaq_ground,80.23175965665237,Moderate
2026-01-28 00:00:00,12.4,97.0,993.0,3.6,117.0,0.1,50.0,116.0,51.0,openaq_ground,136.7035175879397,Unhealthy (Sensitive Groups)
2026-01-28 01:00:00,13.0,93.0,993.0,1.9,61.0,3.5,40.8,129.0,49.7,openaq_ground,114.0502512562814,Unhealthy (Sensitive Groups)
2026-01-28 02:00:00,12.2,96.0,993.2,4.1,77.0,1.1,24.3,117.0,58.1,openaq_ground,81.68686868686869,Moderate
2026-01-28 03:00:00,12.3,95.0,993.1,0.8,225.0,2.9,76.8,186.0,64.2,openaq_ground,161.99789251844047,Unhealthy
2026-01-28 04:00:00,12.5,94.0,992.6,4.6,261.0,0.0,143.0,267.0,72.5,openaq_ground,196.1791359325606,Unhealthy
2026-01-28 05:00:00,11.7,95.0,993.0,5.8,272.0,0.0,159.0,274.0,68.6,openaq_ground,209.42342342342343,Very Unhealthy
2026-01-28 06:00:00,12.5,97.0,993.7,8.0,284.0,0.0,113.0,225.0,61.0,openaq_ground,180.6891464699684,Unhealthy
2026-01-28 07:00:00,12.7,98.0,994.6,6.3,301.0,0.0,114.0,225.0,65.5,openaq_ground,181.2054794520548,Unhealthy
2026-01-28 08:00:00,13.4,94.0,995.6,8.0,310.0,0.0,126.0,233.0,64.3,openaq_ground,187.4014752370917,Unhealthy
2026-01-28 09:00:00,13.9,91.0,996.8,9.1,326.0,0.0,121.0,223.0,66.1,openaq_ground,184.81981032665965,Unhealthy
2026-01-28 10:00:00,14.4,88.0,997.1,7.6,346.0,0.0,155.95,206.0,60.7,openaq_ground,206.4009009009009,Very Unhealthy
2026-01-28 11:00:00,16.0,81.0,996.5,7.5,345.0,0.0,150.25,182.0,56.5,openaq_ground,199.92255005268703,Unhealthy
2026-01-28 12:00:00,16.8,76.0,995.9,6.0,357.0,0.0,133.25,201.0,57.7,openaq_ground,191.14488935721812,Unhealthy
2026-01-28 13:00:00,17.7,70.0,995.2,3.9,347.0,0.0,164.0,228.0,59.6,openaq_ground,214.3783783783784,Very Unhealthy
2026-01-28 14:00:00,18.2,66.0,994.9,4.3,327.0,0.0,167.0,232.0,62.3,openaq_ground,217.35135135135135,Very Unhealthy
2026-01-28 15:00:00,18.4,63.0,994.9,5.9,320.0,0.0,138.75,163.0,52.4,openaq_ground,193.98472075869336,Unhealthy
2026-01-28 16:00:00,18.0,63.0,995.0,7.5,310.0,0.0,147.0,198.0,48.6,openaq_ground,198.2444678609062,Unhealthy
2026-01-28 17:00:00,16.9,71.0,994.8,5.1,293.0,0.0,156.5,233.0,49.1,openaq_ground,206.94594594594594,Very Unhealthy
2026-01-28 18:00:00,15.2,79.0,994.6,4.6,301.0,0.0,133.0,186.0,47.2,openaq_ground,191.01580611169652,Unhealthy
2026-01-28 19:00:00,14.5,83.0,995.0,5.3,315.0,0.0,127.5,188.0,50.1,openaq_ground,188.17597471022128,Unhealthy
2026-01-28 20:00:00,13.6,86.0,995.0,4.9,309.0,0.0,135.25,209.0,53.0,openaq_ground,192.17755532139094,Unhealthy
2026-01-28 21:00:00,12.8,87.0,995.2,4.7,298.0,0.0,131.15,202.0,52.5,openaq_ground,190.06059009483667,Unhealthy
2026-01-28 22:00:00,12.2,88.0,995.0,4.5,293.0,0.0,98.25,155.0,53.7,openaq_ground,173.0732349841939,Unhealthy
2026-01-28 23:00:00,11.8,93.0,995.2,5.1,293.0,0.0,75.75,110.0,52.1,openaq_ground,161.45574288724973,Unhealthy
2026-01-29 00:00:00,12.0,93.0,994.9,6.2,303.0,0.0,91.65,130.0,51.4,openaq_ground,169.6654373024236,Unhealthy
2026-01-29 01:00:00,11.8,94.0,994.9,7.5,307.0,0.0,100.9,156.0,52.3,openaq_ground,174.44151738672286,Unhealthy
2026-01-29 02:00:00,11.5,95.0,994.5,7.9,305.0,0.0,88.25,125.0,54.3,openaq_ground,167.90990516332982,Unhealthy
2026-01-29 03:00:00,10.9,96.0,994.3,7.2,302.0,0.0,79.25,106.0,57.0,openaq_ground,163.26290832455217,Unhealthy
2026-01-29 04:00:00,10.4,96.0,993.7,6.5,302.0,0.0,87.0,140.0,57.1,openaq_ground,167.26448893572183,Unhealthy
2026-01-29 05:00:00,10.5,100.0,994.1,6.8,299.0,0.0,88.65,148.0,57.3,openaq_ground,168.1164383561644,Unhealthy
2026-01-29 06:00:00,10.6,100.0,994.4,6.2,296.0,0.0,83.5,145.0,59.1,openaq_ground,165.45732349841938,Unhealthy
2026-01-29 07:00:00,10.8,99.0,995.0,7.0,291.0,0.0,73.65,114.0,56.7,openaq_ground,160.37144362486828,Unhealthy
2026-01-29 08:00:00,11.1,99.0,995.5,7.7,295.0,0.0,82.75,145.0,56.6,openaq_ground,165.0700737618546,Unhealthy
2026-01-29 09:00:00,11.9,94.0,996.5,9.1,295.0,0.0,100.5,180.0,56.5,openaq_ground,174.2349841938883,Unhealthy
2026-01-29 10:00:00,13.8,88.0,996.9,8.5,295.0,0.0,87.5,151.0,55.0,openaq_ground,167.52265542676503,Unhealthy
2026-01-29 11:00:00,15.3,80.0,997.2,9.8,308.0,0.0,85.5,153.0,60.3,openaq_ground,166.4899894625922,Unhealthy
2026-01-29 12:00:00,16.8,71.0,996.2,8.0,312.0,0.0,113.5,179.0,65.8,openaq_ground,180.9473129610116,Unhealthy
2026-01-29 13:00:00,17.7,67.0,995.2,7.3,308.0,0.0,123.4,191.0,54.3,openaq_ground,186.059009483667,Unhealthy
2026-01-29 14:00:00,18.3,66.0,994.4,7.5,310.0,0.0,110.9,158.0,47.3,openaq_ground,179.60484720758694,Unhealthy
2026-01-29 15:00:00,18.4,64.0,994.0,7.1,317.0,0.0,120.0,143.0,45.5,openaq_ground,184.30347734457325,Unhealthy
2026-01-29 16:00:00,18.0,67.0,993.8,6.9,317.0,0.0,147.5,199.0,46.1,openaq_ground,198.50263435194944,Unhealthy
2026-01-29 17:00:00,16.1,77.0,994.0,6.4,310.0,0.0,150.0,229.0,41.0,openaq_ground,199.79346680716543,Unhealthy
2026-01-29 18:00:00,14.3,84.0,994.0,5.0,311.0,0.0,147.75,173.0,41.1,openaq_ground,198.63171759747104,Unhealthy
2026-01-29 19:00:00,13.9,85.0,994.3,5.3,305.0,0.0,151.85,164.0,41.1,openaq_ground,202.33783783783784,Very Unhealthy
2026-01-29 20:00:00,13.4,86.0,994.7,5.2,297.0,0.0,164.9,201.0,46.4,openaq_ground,215.2702702702703,Very Unhealthy
2026-01-29 21:00:00,12.4,89.0,995.2,5.0,289.0,0.0,172.5,221.0,39.9,openaq_ground,222.8018018018018,Very Unhealthy
2026-01-29 22:00:00,11.7,91.0,995.0,4.8,304.0,0.0,156.9,167.0,41.6,openaq_ground,207.34234234234233,Very Unhealthy
2026-01-29 23:00:00,11.1,92.0,994.8,4.5,286.0,0.0,121.0,113.0,45.1,openaq_ground,184.81981032665965,Unhealthy
2026-01-30 00:00:00,10.8,93.0,994.5,5.0,289.0,0.0,123.4,128.83333333333334,48.8,openaq_ground,186.059009483667,Unhealthy
2026-01-30 01:00:00,10.3,94.0,994.4,5.2,286.0,0.0,168.9,144.66666666666666,46.6,openaq_ground,219.23423423423424,Very Unhealthy
2026-01-30 02:00:00,10.1,94.0,993.7,5.4,296.0,0.0,163.75,160.5,53.5,openaq_ground,214.13063063063063,Very Unhealthy
2026-01-30 03:00:00,10.4,92.0,993.7,6.8,299.0,0.0,144.35,176.33333333333334,78.9,openaq_ground,196.87618545837722,Unhealthy
2026-01-30 04:00:00,10.5,91.0,993.7,7.1,300.0,0.0,149.0,192.16666666666669,85.0,openaq_ground,199.27713382507903,Unhealthy
2026-01-30 05:00:00,9.7,94.0,993.4,4.9,306.0,0.0,118.4,208.0,65.1,openaq_ground,183.47734457323497,Unhealthy
2026-01-30 06:00:00,8.9,94.0,993.8,4.1,272.0,0.0,123.0,183.66666666666666,60.699999999999996,openaq_ground,185.85247629083244,Unhealthy
2026-01-30 07:00:00,8.5,95.0,993.5,3.7,247.0,0.0,126.0,159.33333333333334,56.3,openaq_ground,187.4014752370917,Unhealthy
2026-01-30 08:00:00,10.8,92.0,994.5,7.2,271.0,0.0,65.45,135.0,51.9,openaq_ground,156.13751317175974,Unhealthy
2026-01-30 09:00:00,12.7,89.0,995.5,6.0,277.0,0.0,64.94999999999999,145.0,51.5,openaq_ground,155.87934668071654,Unhealthy
2026-01-30 10:00:00,14.8,80.0,995.8,6.6,287.0,0.0,60.0,127.0,53.6,openaq_ground,153.32349841938884,Unhealthy
2026-01-30 11:00:00,16.6,73.0,995.7,6.7,289.0,0.0,99.1,116.0,58.2,openaq_ground,173.51211801896733,Unhealthy
2026-01-30 12:00:00,18.1,65.0,994.8,6.1,289.0,0.0,88.0,128.0,65.7,openaq_ground,167.78082191780823,Unhealthy
2026-01-30 13:00:00,19.0,61.0,993.6,5.2,290.0,0.0,100.15,180.0,75.2,openaq_ground,174.05426765015807,Unhealthy
2026-01-30 14:00:00,19.5,59.0,992.7,5.2,286.0,0.0,117.75,182.0,65.5,openaq_ground,183.1417281348788,Unhealthy
2026-01-30 15:00:00,19.5,58.0,992.6,6.0,291.0,0.0,142.65,191.0,56.5,openaq_ground,195.99841938883034,Unhealthy
2026-01-30 16:00:00,18.9,61.0,992.6,5.6,297.0,0.0,187.0,258.0,67.5,openaq_ground,237.17117117117118,Very Unhealthy
2026-01-30 17:00:00,17.6,75.0,992.4,3.9,294.0,0.0,216.0,313.0,86.4,openaq_ground,265.9099099099099,Very Unhealthy
2026-01-30 18:00:00,16.1,78.0,992.4,2.4,287.0,0.0,221.0,273.0,89.1,openaq_ground,270.8648648648649,Very Unhealthy
2026-01-30 19:00:00,15.3,80.0,992.7,0.6,342.0,0.0,205.0,213.0,53.3,openaq_ground,255.009009009009,Very Unhealthy
2026-01-30 20:00:00,14.4,83.0,993.0,0.6,124.0,0.0,193.5,169.0,40.8,openaq_ground,243.61261261261262,Very Unhealthy
2026-01-30 21:00:00,13.6,86.0,993.5,1.0,158.0,0.0,192.9,179.0,39.1,openaq_ground,243.01801801801804,Very Unhealthy
2026-01-30 22:00:00,12.9,87.0,993.4,1.1,171.0,0.0,196.9,163.0,40.8,openaq_ground,246.981981981982,Very Unhealthy
2026-01-30 23:00:00,12.6,89.0,993.3,1.6,153.0,0.0,187.65,156.0,33.3,openaq_ground,237.81531531531533,Very Unhealthy
2026-01-31 00:00:00,12.0,91.0,993.3,2.2,145.0,0.0,192.4,214.0,32.5,openaq_ground,242.52252252252254,Very Unhealthy
2026-01-31 01:00:00,10.9,99.0,993.0,2.3,141.0,0.0,204.0,268.0,41.4,openaq_ground,254.018018018018,Very Unhealthy
2026-01-31 02:00:00,10.5,99.0,992.9,1.5,97.0,0.0,215.0,256.0,66.5,openaq_ground,264.9189189189189,Very Unhealthy
2026-01-31 03:00:00,10.0,100.0,992.8,1.8,79.0,0.0,238.5,256.0,96.5,openaq_ground,288.2072072072072,Very Unhealthy
2026-01-31 04:00:00,10.3,99.0,992.7,2.2,81.0,0.0,272.5,355.0,131.0,openaq_ground,322.8018018018018,Hazardous
2026-01-31 05:00:00,9.2,100.0,992.8,3.2,142.0,0.0,253.5,388.0,93.4,openaq_ground,303.97297297297297,Hazardous
2026-01-31 06:00:00,9.4,100.0,993.3,3.0,128.0,0.0,230.0,333.0,86.5,openaq_ground,279.78378378378375,Very Unhealthy
2026-01-31 07:00:00,9.6,99.0,993.9,3.7,101.0,0.0,200.0,306.0,79.2,openaq_ground,250.05405405405406,Very Unhealthy
2026-01-31 08:00:00,10.6,98.0,994.8,4.0,93.0,0.0,200.0,294.0,80.3,openaq_ground,250.05405405405406,Very Unhealthy
2026-01-31 09:00:00,12.0,96.0,995.5,2.9,137.0,0.0,222.5,332.0,83.5,openaq_ground,272.35135135135135,Very Unhealthy
2026-01-31 10:00:00,14.3,92.0,996.3,4.3,105.0,0.0,198.5,296.0,75.4,openaq_ground,248.56756756756755,Very Unhealthy
2026-01-31 11:00:00,16.8,79.0,996.4,5.9,113.0,0.0,256.0,301.5,87.7,openaq_ground,306.45045045045043,Hazardous
2026-01-31 12:00:00,18.3,70.0,995.6,7.2,112.0,0.0,198.5,307.0,100.0,openaq_ground,248.56756756756755,Very Unhealthy
2026-01-31 13:00:00,19.3,63.0,994.4,8.2,116.0,0.0,193.0,287.0,90.6,openaq_ground,243.11711711711712,Very Unhealthy
2026-01-31 14:00:00,19.8,62.0,993.6,8.3,117.0,0.0,189.5,248.0,77.3,openaq_ground,239.64864864864865,Very Unhealthy
2026-01-31 15:00:00,19.9,63.0,993.4,6.7,114.0,0.0,174.0,235.0,66.7,openaq_ground,224.2882882882883,Very Unhealthy
2026-01-31 16:00:00,19.5,66.0,993.2,7.2,115.0,0.0,182.0,231.0,70.8,openaq_ground,232.21621621621622,Very Unhealthy
2026-01-31 17:00:00,17.7,75.0,992.8,8.5,125.0,0.0,187.5,260.0,66.5,openaq_ground,237.66666666666666,Very Unhealthy
2026-01-31 18:00:00,16.2,82.0,993.2,7.3,130.0,0.0,180.0,248.0,68.8,openaq_ground,230.23423423423424,Very Unhealthy
2026-01-31 19:00:00,15.4,86.0,993.3,7.4,129.0,0.0,168.0,248.0,65.8,openaq_ground,218.34234234234233,Very Unhealthy
2026-01-31 20:00:00,14.8,88.0,993.7,7.8,128.0,0.0,148.5,237.0,55.3,openaq_ground,199.01896733403584,Unhealthy
2026-01-31 21:00:00,14.5,89.0,993.9,8.5,134.0,0.0,190.0,225.0,55.5,openaq_ground,240.14414414414415,Very Unhealthy
2026-01-31 22:00:00,14.1,90.0,993.6,8.5,128.0,0.0,173.0,200.0,57.1,openaq_ground,223.2972972972973,Very Unhealthy
2026-01-31 23:00:00,13.9,90.0,993.5,8.7,112.0,0.0,191.0,172.0,58.8,openaq_ground,241.13513513513513,Very Unhealthy
2026-02-01 00:00:00,13.3,91.0,993.1,2.8,135.0,0.3,187.0,197.0,58.2,openaq_ground,237.17117117117118,Very Unhealthy
2026-02-01 01:00:00,13.7,86.0,993.9,13.0,170.0,3.7,201.0,236.0,57.5,openaq_ground,251.04504504504504,Very Unhealthy
2026-02-01 02:00:00,13.8,83.0,992.4,12.0,127.0,0.7,209.0,204.0,60.7,openaq_ground,258.97297297297297,Very Unhealthy
2026-02-01 03:00:00,12.7,84.0,993.1,3.7,113.0,4.2,166.0,155.0,72.5,openaq_ground,216.36036036036035,Very Unhealthy
2026-02-01 04:00:00,12.4,87.0,993.5,3.7,23.0,0.0,121.0,134.0,77.7,openaq_ground,184.81981032665965,Unhealthy
2026-02-01 05:00:00,13.0,94.0,993.2,9.0,143.0,4.1,90.1,137.0,63.1,openaq_ground,168.86512118018967,Unhealthy
2026-02-01 06:00:00,12.9,93.0,993.0,7.1,135.0,0.2,72.4,108.0,52.9,openaq_ground,159.72602739726028,Unhealthy
2026-02-01 07:00:00,12.9,92.0,993.7,8.7,124.0,0.0,35.2,67.8,57.2,openaq_ground,99.57939914163092,Moderate
2026-02-01 08:00:00,14.0,90.0,994.6,9.4,107.0,0.0,42.45,91.0,52.0,openaq_ground,118.11306532663318,Unhealthy (Sensitive Groups)
2026-02-01 09:00:00,15.5,88.0,995.2,5.3,123.0,0.0,41.6,115.0,50.4,openaq_ground,116.02010050251256,Unhealthy (Sensitive Groups)
2026-02-01 10:00:00,17.6,80.0,995.7,6.2,126.0,0.0,26.05,73.8,52.4,openaq_ground,80.33690987124464,Moderate
2026-02-01 11:00:00,18.3,72.0,996.0,8.9,140.0,0.0,49.9,60.5,54.0,openaq_ground,136.4572864321608,Unhealthy (Sensitive Groups)
2026-02-01 12:00:00,19.3,68.0,995.4,8.2,148.0,0.0,58.15,76.3,58.4,openaq_ground,152.368282402529,Unhealthy
2026-02-01 13:00:00,20.1,67.0,994.3,7.3,149.0,0.0,57.1,103.0,61.5,openaq_ground,151.82613277133825,Unhealthy
2026-02-01 14:00:00,20.7,66.0,993.3,6.0,153.0,0.0,63.0,100.0,60.5,openaq_ground,154.87249736564806,Unhealthy
2026-02-01 15:00:00,20.8,66.0,993.2,4.3,165.0,0.0,74.5,87.0,56.2,openaq_ground,160.81032665964173,Unhealthy
2026-02-01 16:00:00,20.6,68.0,993.2,3.4,177.0,0.0,90.65,122.0,51.0,openaq_ground,169.1491043203372,Unhealthy
2026-02-01 17:00:00,19.4,78.0,992.8,3.6,183.0,0.0,116.5,178.0,44.2,openaq_ground,182.4963119072708,Unhealthy
2026-02-01 18:00:00,17.6,83.0,993.1,4.0,212.0,0.0,118.75,180.0,73.9,openaq_ground,183.65806111696523,Unhealthy
2026-02-01 19:00:00,16.7,87.0,993.4,3.2,214.0,0.0,144.35,203.0,62.5,openaq_ground,196.87618545837722,Unhealthy
2026-02-01 20:00:00,15.9,89.0,993.9,3.1,201.0,0.0,180.5,224.0,60.9,openaq_ground,230.72972972972974,Very Unhealthy
2026-02-01 21:00:00,15.4,90.0,994.3,1.8,217.0,0.0,159.15,192.0,57.0,openaq_ground,209.57207207207207,Very Unhealthy
2026-02-01 22:00:00,15.0,91.0,994.7,1.3,254.0,0.0,135.0,139.0,48.4,openaq_ground,192.04847207586934,Unhealthy
2026-02-01 23:00:00,14.3,95.0,994.9,2.9,176.0,0.0,94.0,95.0,51.9,openaq_ground,170.87881981032666,Unhealthy
2026-02-02 00:00:00,14.2,95.0,994.9,0.6,214.0,0.0,96.9,117.0,48.7,openaq_ground,172.37618545837725,Unhealthy
2026-02-02 01:00:00,13.8,98.0,995.0,5.1,315.0,0.0,104.0,129.0,45.6,openaq_ground,176.04214963119074,Unhealthy
2026-02-02 02:00:00,13.5,100.0,994.9,4.3,338.0,0.0,98.0,129.0,56.5,openaq_ground,172.9441517386723,Unhealthy
2026-02-02 03:00:00,12.8,100.0,995.0,2.2,360.0,0.0,103.5,122.0,57.3,openaq_ground,175.78398314014754,Unhealthy
2026-02-02 04:00:00,12.7,99.0,994.8,1.0,315.0,0.0,108.4,162.0,58.0,openaq_ground,178.31401475237092,Unhealthy
2026-02-02 05:00:00,13.2,97.0,994.5,2.9,277.0,0.0,126.15,205.0,55.7,openaq_ground,187.47892518440463,Unhealthy
2026-02-02 06:00:00,13.4,95.0,994.7,2.5,270.0,0.0,126.4,207.0,55.3,openaq_ground,187.60800842992626,Unhealthy
2026-02-02 07:00:00,13.2,95.0,995.0,3.1,257.0,0.0,111.75,181.0,45.5,openaq_ground,180.04373024236037,Unhealthy
2026-02-02 08:00:00,13.5,97.0,995.7,4.1,272.0,0.0,126.65,189.0,47.1,openaq_ground,187.73709167544786,Unhealthy
2026-02-02 09:00:00,14.2,96.0,996.5,6.5,294.0,0.0,133.5,195.0,50.3,openaq_ground,191.27397260273972,Unhealthy
2026-02-02 10:00:00,15.4,93.0,996.7,8.1,298.0,0.0,123.9,198.0,49.0,openaq_ground,186.3171759747102,Unhealthy
2026-02-02 11:00:00,16.3,89.0,996.6,8.6,296.0,0.0,103.15,165.0,52.9,openaq_ground,175.60326659641728,Unhealthy
2026-02-02 12:00:00,17.8,82.0,995.8,8.7,302.0,0.0,122.9,171.0,57.0,openaq_ground,185.8008429926238,Unhealthy
2026-02-02 13:00:00,18.8,74.0,994.9,7.6,306.0,0.0,154.5,201.0,52.6,openaq_ground,204.96396396396398,Very Unhealthy
2026-02-02 14:00:00,19.5,69.0,994.0,6.9,303.0,0.0,221.0,213.5,48.55,openaq_ground,270.8648648648649,Very Unhealthy
2026-02-02 15:00:00,19.7,68.0,993.4,6.4,297.0,0.0,159.0,226.0,44.5,openaq_ground,209.42342342342343,Very Unhealthy
2026-02-02 16:00:00,19.4,69.0,993.2,6.7,297.0,0.0,194.0,248.0,46.0,openaq_ground,244.1081081081081,Very Unhealthy
2026-02-02 17:00:00,17.5,76.0,993.3,6.8,302.0,0.0,207.0,296.0,45.3,openaq_ground,256.990990990991,Very Unhealthy
2026-02-02 18:00:00,16.0,83.0,993.1,5.5,289.0,0.0,201.5,264.0,44.5,openaq_ground,251.54054054054055,Very Unhealthy
2026-02-02 19:00:00,15.5,86.0,993.5,6.0,291.0,0.0,183.5,226.0,46.0,openaq_ground,233.7027027027027,Very Unhealthy
2026-02-02 20:00:00,14.7,88.0,993.8,5.8,290.0,0.0,169.5,198.0,47.0,openaq_ground,219.82882882882882,Very Unhealthy
2026-02-02 21:00:00,14.1,90.0,994.1,5.9,290.0,0.0,149.25,173.0,59.6,openaq_ground,199.40621707060063,Unhealthy
2026-02-02 22:00:00,13.4,92.0,993.9,5.5,289.0,0.0,186.0,209.0,56.3,openaq_ground,236.18018018018017,Very Unhealthy
2026-02-02 23:00:00,13.0,95.0,993.9,5.0,289.0,0.0,145.25,167.0,55.8,openaq_ground,197.340885142255,Unhealthy
2026-02-03 00:00:00,12.9,95.0,993.9,5.1,293.0,0.0,143.15,151.0,53.3,openaq_ground,196.25658587987357,Unhealthy
2026-02-03 01:00:00,12.3,95.0,993.9,5.1,297.0,0.0,130.85,159.0,56.2,openaq_ground,189.90569020021076,Unhealthy
2026-02-03 02:00:00,11.9,95.0,993.7,3.5,285.0,0.0,129.65,160.0,65.5,openaq_ground,189.28609062170707,Unhealthy
2026-02-03 03:00:00,11.5,96.0,993.6,4.6,281.0,0.0,121.15,156.0,67.9,openaq_ground,184.89726027397262,Unhealthy
2026-02-03 04:00:00,10.4,97.0,993.4,5.1,287.0,0.0,151.9,229.0,76.1,openaq_ground,202.3873873873874,Very Unhealthy
2026-02-03 05:00:00,10.7,100.0,993.9,5.4,276.0,0.0,183.0,275.0,79.5,openaq_ground,233.2072072072072,Very Unhealthy
2026-02-03 06:00:00,10.4,99.0,994.5,6.4,281.0,0.0,204.0,305.0,66.0,openaq_ground,254.018018018018,Very Unhealthy
2026-02-03 07:00:00,10.5,98.0,995.3,6.6,287.0,0.0,138.65,247.0,57.5,openaq_ground,193.93308746048473,Unhealthy
2026-02-03 08:00:00,11.3,98.0,996.5,5.2,299.0,0.0,162.5,237.0,62.0,openaq_ground,212.8918918918919,Very Unhealthy
2026-02-03 09:00:00,12.1,98.0,997.4,3.8,311.0,0.0,170.0,247.0,61.4,openaq_ground,220.32432432432432,Very Unhealthy
