datetime,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation
2026-04-08 18:00:00,20.0,91,1011.0,7.6,269,0.0
2026-04-08 19:00:00,19.1,93,1011.7,8.6,269,0.0
2026-04-08 20:00:00,18.3,94,1012.6,7.6,278,0.0
2026-04-08 21:00:00,16.9,95,1013.3,7.6,289,0.0
2026-04-08 22:00:00,15.8,96,1013.3,5.6,297,0.0
2026-04-08 23:00:00,14.1,98,1013.4,4.1,283,0.0
2026-04-09 00:00:00,13.9,100,1013.3,2.2,294,0.0
2026-04-09 01:00:00,14.2,100,1013.4,0.4,270,0.0
2026-04-09 02:00:00,14.7,100,1013.2,3.5,171,0.0
2026-04-09 03:00:00,14.8,100,1013.1,4.3,185,0.0
2026-04-09 04:00:00,14.5,100,1013.2,6.7,188,0.0
2026-04-09 05:00:00,14.0,99,1013.8,10.4,166,0.0
2026-04-09 06:00:00,14.0,97,1014.0,8.4,157,0.0
2026-04-09 07:00:00,13.7,96,1013.9,10.2,159,0.0
2026-04-09 08:00:00,13.8,96,1014.0,12.5,168,0.0
2026-04-09 09:00:00,14.7,92,1014.3,11.4,167,0.0
2026-04-09 10:00:00,16.0,90,1014.8,8.6,160,0.0
2026-04-09 11:00:00,17.6,82,1015.0,7.0,162,0.0
2026-04-09 12:00:00,18.9,74,1014.2,5.8,178,0.0
2026-04-09 13:00:00,20.1,69,1013.3,6.0,189,0.0
2026-04-09 14:00:00,20.8,65,1012.6,5.1,198,0.0
2026-04-09 15:00:00,21.1,63,1012.5,6.3,211,0.0
2026-04-09 16:00:00,21.0,62,1012.4,4.0,188,0.0
2026-04-09 17:00:00,20.4,69,1012.2,2.3,148,0.0
2026-04-09 18:00:00,18.6,74,1012.4,0.5,270,0.0
2026-04-09 19:00:00,16.7,80,1013.1,3.5,255,0.0
2026-04-09 20:00:00,15.5,86,1013.5,6.4,254,0.0
2026-04-09 21:00:00,14.0,91,1013.7,3.7,219,0.0
2026-04-09 22:00:00,13.6,92,1014.0,7.9,180,0.0
2026-04-09 23:00:00,13.5,92,1014.1,7.2,167,0.0
2026-04-10 00:00:00,13.2,92,1014.0,6.4,137,0.0
2026-04-10 01:00:00,13.3,93,1014.2,6.9,157,0.0
2026-04-10 02:00:00,13.0,96,1014.6,6.9,173,0.0
2026-04-10 03:00:00,12.6,98,1013.9,9.1,173,0.0
2026-04-10 04:00:00,12.4,98,1013.6,8.9,167,0.0
2026-04-10 05:00:00,12.0,98,1014.0,8.6,168,0.0
2026-04-10 06:00:00,11.7,98,1014.0,11.3,172,0.0
2026-04-10 07:00:00,11.8,98,1014.0,10.9,163,0.0
2026-04-10 08:00:00,13.2,96,1014.3,9.9,168,0.0
2026-04-10 09:00:00,15.1,94,1015.0,9.6,177,0.0
2026-04-10 10:00:00,17.5,88,1014.8,10.5,175,0.0
2026-04-10 11:00:00,19.5,83,1014.5,10.5,172,0.0
2026-04-10 12:00:00,20.8,79,1013.6,9.0,174,0.0
2026-04-10 13:00:00,21.8,76,1012.7,9.7,177,0.0
2026-04-10 14:00:00,22.3,74,1012.0,7.7,144,0.2
2026-04-10 15:00:00,22.0,75,1011.7,9.6,96,0.2
2026-04-10 16:00:00,21.3,78,1011.8,9.3,66,0.0
2026-04-10 17:00:00,21.0,80,1012.0,7.4,97,0.2
2026-04-10 18:00:00,19.1,86,1012.3,5.0,88,0.0
2026-04-10 19:00:00,18.2,89,1012.7,6.3,110,0.0
2026-04-10 20:00:00,17.8,88,1013.1,10.5,103,0.0
2026-04-10 21:00:00,17.2,90,1013.6,8.7,128,0.0
2026-04-10 22:00:00,17.0,86,1013.8,15.0,146,0.0
2026-04-10 23:00:00,16.2,75,1013.8,15.2,140,0.0
2026-04-11 00:00:00,15.7,75,1013.7,15.7,135,0.0
2026-04-11 01:00:00,15.7,75,1013.2,16.2,139,0.0
2026-04-11 02:00:00,15.6,76,1013.1,16.1,140,0.0
2026-04-11 03:00:00,15.6,77,1012.5,16.9,133,0.0
2026-04-11 04:00:00,15.7,77,1012.4,16.9,136,0.0
2026-04-11 05:00:00,15.6,77,1012.2,17.4,140,0.0
2026-04-11 06:00:00,15.5,76,1011.5,19.8,141,0.0
2026-04-11 07:00:00,15.7,77,1011.3,18.6,137,0.0
2026-04-11 08:00:00,16.7,77,1011.5,17.3,129,0.0
2026-04-11 09:00:00,18.6,72,1011.3,18.9,121,0.0
2026-04-11 10:00:00,20.1,68,1010.9,15.3,121,0.0
2026-04-11 11:00:00,20.8,69,1010.3,17.2,122,0.0
2026-04-11 12:00:00,21.5,66,1009.8,18.7,101,0.0
2026-04-11 13:00:00,22.4,64,1008.5,26.3,91,0.0
2026-04-11 14:00:00,22.7,65,1007.3,24.0,101,0.0
2026-04-11 15:00:00,23.1,63,1006.3,26.7,100,0.0
2026-04-11 16:00:00,22.9,66,1005.8,22.4,96,0.0
2026-04-11 17:00:00,22.0,69,1005.4,21.2,102,0.0
2026-04-11 18:00:00,21.3,70,1005.3,18.8,107,0.0
2026-04-11 19:00:00,21.3,69,1005.2,18.8,107,0.0
2026-04-11 20:00:00,20.8,73,1004.7,20.1,105,0.1
2026-04-11 21:00:00,19.8,81,1004.2,23.9,107,0.7
2026-04-11 22:00:00,19.8,80,1003.5,23.5,111,0.1
2026-04-11 23:00:00,19.9,79,1002.4,26.6,116,0.0
2026-04-12 00:00:00,19.5,83,1000.8,28.5,135,2.1
2026-04-12 01:00:00,18.8,89,999.1,30.6,127,2.4
2026-04-12 02:00:00,19.1,90,996.9,35.4,121,4.1
2026-04-12 03:00:00,19.6,91,995.5,34.3,99,3.5
2026-04-12 04:00:00,20.0,91,994.6,34.2,87,3.2
2026-04-12 05:00:00,20.3,91,993.9,34.0,84,1.5
2026-04-12 06:00:00,20.6,89,992.8,32.1,86,0.5
2026-04-12 07:00:00,20.4,91,991.8,31.9,91,0.8
2026-04-12 08:00:00,20.5,91,990.4,33.9,92,1.0
2026-04-12 09:00:00,20.8,91,989.2,33.5,92,2.2
2026-04-12 10:00:00,21.1,89,988.0,36.1,86,1.7
2026-04-12 11:00:00,21.2,88,986.3,25.5,95,1.5
2026-04-12 12:00:00,21.0,91,984.4,14.6,154,2.1
2026-04-12 13:00:00,21.0,92,983.5,19.1,209,1.9
2026-04-12 14:00:00,20.4,93,983.0,31.5,239,3.3
2026-04-12 15:00:00,20.1,91,983.9,31.9,230,2.2
2026-04-12 16:00:00,19.4,92,986.5,32.0,265,2.9
2026-04-12 17:00:00,18.7,90,989.3,42.2,260,0.4
2026-04-12 18:00:00,18.5,87,992.1,41.8,264,0.0
2026-04-12 19:00:00,18.5,84,995.2,38.0,270,0.0
2026-04-12 20:00:00,18.4,83,997.0,30.6,272,0.0
2026-04-12 21:00:00,18.5,83,998.6,25.8,277,0.0
2026-04-12 22:00:00,18.6,88,1000.3,21.7,290,0.3
2026-04-12 23:00:00,18.5,89,1001.6,23.1,294,0.2
2026-04-13 00:00:00,18.2,86,1002.4,19.1,293,0.0
2026-04-13 01:00:00,17.5,87,1002.6,15.7,294,0.0
2026-04-13 02:00:00,17.2,87,1003.1,12.5,313,0.0
2026-04-13 03:00:00,17.0,89,1003.3,10.8,332,0.0
2026-04-13 04:00:00,16.9,90,1003.3,10.6,339,0.0
2026-04-13 05:00:00,16.9,90,1003.4,11.9,346,0.0
2026-04-13 06:00:00,16.9,91,1003.4,15.1,357,0.0
2026-04-13 07:00:00,16.6,93,1004.0,17.5,1,0.0
2026-04-13 08:00:00,17.6,90,1004.5,18.4,1,0.0
2026-04-13 09:00:00,18.8,85,1004.7,22.3,350,0.0
2026-04-13 10:00:00,19.6,80,1004.4,25.4,342,0.0
2026-04-13 11:00:00,20.8,74,1003.7,26.1,339,0.1
2026-04-13 12:00:00,20.8,78,1003.1,22.0,347,0.2
2026-04-13 13:00:00,20.6,77,1002.5,24.8,338,0.2
2026-04-13 14:00:00,19.6,83,1001.9,26.9,317,0.3
2026-04-13 15:00:00,18.9,83,1001.8,25.0,322,0.3
2026-04-13 16:00:00,17.9,92,1002.0,19.6,319,1.3
2026-04-13 17:00:00,17.8,91,1001.7,18.3,314,1.4
2026-04-13 18:00:00,16.7,88,1002.0,12.7,324,0.9
2026-04-13 19:00:00,16.6,94,1002.5,11.1,351,0.2
2026-04-13 20:00:00,16.4,94,1002.6,15.7,320,0.9
2026-04-13 21:00:00,16.5,94,1002.8,12.6,318,0.0
2026-04-13 22:00:00,15.9,95,1002.9,12.2,344,0.0
2026-04-13 23:00:00,15.6,96,1002.8,11.9,345,0.0
2026-04-14 00:00:00,15.4,96,1002.7,9.3,342,0.0
2026-04-14 01:00:00,14.8,97,1002.6,7.0,342,0.0
2026-04-14 02:00:00,14.3,98,1002.6,6.0,343,0.0
2026-04-14 03:00:00,14.0,97,1002.3,5.9,342,0.0
2026-04-14 04:00:00,13.8,95,1002.3,7.0,337,0.1
2026-04-14 05:00:00,13.8,94,1002.4,4.3,345,0.1
2026-04-14 06:00:00,13.8,95,1002.4,8.9,335,0.0
2026-04-14 07:00:00,14.0,92,1002.2,6.3,345,0.1
2026-04-14 08:00:00,14.9,93,1002.5,10.3,359,0.0
2026-04-14 09:00:00,16.5,89,1002.7,9.4,348,0.2
2026-04-14 10:00:00,17.9,85,1002.2,11.0,339,0.1
2026-04-14 11:00:00,18.1,76,1001.9,18.5,303,1.9
2026-04-14 12:00:00,18.0,76,1001.7,13.7,325,3.9
2026-04-14 13:00:00,16.0,78,1001.5,23.1,302,1.7
2026-04-14 14:00:00,15.5,92,1000.6,8.6,292,1.3
2026-04-14 15:00:00,16.3,89,999.7,10.0,296,0.5
2026-04-14 16:00:00,15.5,88,999.8,12.5,305,2.0
2026-04-14 17:00:00,15.3,90,999.8,13.6,310,0.1
2026-04-14 18:00:00,14.2,91,999.3,9.2,310,0.1
2026-04-14 19:00:00,13.6,93,999.4,9.2,320,0.0
2026-04-14 20:00:00,13.4,93,999.3,8.6,350,0.0
2026-04-14 21:00:00,12.9,94,998.9,10.7,353,0.1
2026-04-14 22:00:00,13.6,88,999.1,17.0,307,0.1
2026-04-14 23:00:00,12.8,90,999.3,12.6,294,0.4
2026-04-15 00:00:00,13.0,91,998.6,14.9,292,1.3
2026-04-15 01:00:00,12.9,91,998.4,12.5,298,0.0
2026-04-15 02:00:00,12.8,89,998.3,17.5,282,0.0
2026-04-15 03:00:00,12.4,90,998.2,15.6,286,0.1
2026-04-15 04:00:00,12.3,90,998.6,15.8,272,0.6
2026-04-15 05:00:00,11.6,90,998.8,16.4,273,0.3
2026-04-15 06:00:00,12.1,90,998.8,7.3,280,0.3
2026-04-15 07:00:00,11.8,93,1000.0,12.2,250,1.3
2026-04-15 08:00:00,12.2,86,1000.2,13.9,284,0.5
2026-04-15 09:00:00,14.6,82,1000.6,16.4,274,0.0
2026-04-15 10:00:00,13.9,84,1000.9,13.3,291,0.1
2026-04-15 11:00:00,16.7,76,1001.2,19.6,272,0.0
2026-04-15 12:00:00,17.7,66,1001.2,23.6,262,0.0
2026-04-15 13:00:00,18.2,58,1001.1,30.1,259,0.1
2026-04-15 14:00:00,18.4,57,1000.9,34.6,256,0.0
2026-04-15 15:00:00,18.1,61,1001.1,33.7,255,0.0
2026-04-15 16:00:00,17.7,68,1001.2,27.3,256,0.0
2026-04-15 17:00:00,16.9,72,1001.6,21.2,258,0.0
2026-04-15 18:00:00,15.6,76,1002.1,16.6,261,0.0
2026-04-15 19:00:00,15.3,77,1002.9,14.7,259,0.0
2026-04-15 20:00:00,15.1,77,1003.6,15.0,264,0.0
2026-04-15 21:00:00,15.1,78,1004.1,15.0,266,0.0
2026-04-15 22:00:00,14.7,79,1004.1,12.3,267,0.0
2026-04-15 23:00:00,14.1,81,1004.4,9.9,292,0.0
2026-04-16 00:00:00,14.9,78,1004.2,13.5,293,0.0
2026-04-16 01:00:00,15.1,79,1004.2,13.8,294,0.0
2026-04-16 02:00:00,15.5,76,1003.8,18.3,289,0.0
2026-04-16 03:00:00,15.8,73,1003.1,17.8,288,0.0
2026-04-16 04:00:00,15.9,73,1002.4,20.5,297,0.0
2026-04-16 05:00:00,15.5,82,1002.6,25.5,279,1.9
2026-04-16 06:00:00,15.3,86,1002.5,25.5,275,0.7
2026-04-16 07:00:00,15.1,89,1003.0,19.9,265,0.4
2026-04-16 08:00:00,15.4,86,1003.6,17.5,262,0.2
2026-04-16 09:00:00,16.6,81,1004.2,15.7,260,0.0
2026-04-16 10:00:00,17.2,69,1004.7,22.5,246,0.1
2026-04-16 11:00:00,17.9,64,1005.1,25.1,247,0.0
2026-04-16 12:00:00,18.1,57,1005.1,29.8,247,0.1
2026-04-16 13:00:00,17.6,59,1005.3,30.6,246,0.0
2026-04-16 14:00:00,17.7,57,1005.2,28.2,245,0.0
2026-04-16 15:00:00,17.3,57,1005.3,27.8,243,0.0
2026-04-16 16:00:00,16.6,60,1005.8,25.9,241,0.0
2026-04-16 17:00:00,15.7,65,1006.3,22.1,243,0.0
2026-04-16 18:00:00,14.4,67,1006.8,17.6,245,0.0
2026-04-16 19:00:00,14.1,67,1007.4,15.3,250,0.0
2026-04-16 20:00:00,14.2,65,1007.9,15.7,251,0.0
2026-04-16 21:00:00,14.4,63,1008.3,14.7,243,0.0
2026-04-16 22:00:00,14.1,66,1008.8,14.1,251,0.0
2026-04-16 23:00:00,14.2,68,1009.3,14.9,258,0.0
2026-04-17 00:00:00,13.7,72,1009.5,12.8,254,0.0
2026-04-17 01:00:00,13.4,75,1009.8,12.1,268,0.0
2026-04-17 02:00:00,13.4,76,1010.3,10.1,271,0.0
2026-04-17 03:00:00,13.3,77,1010.4,7.7,270,0.0
2026-04-17 04:00:00,13.1,80,1010.3,6.7,276,0.0
2026-04-17 05:00:00,13.2,81,1010.8,6.0,280,0.0
2026-04-17 06:00:00,13.5,81,1011.1,6.4,302,0.0
2026-04-17 07:00:00,13.3,83,1011.7,6.9,313,0.0
2026-04-17 08:00:00,14.2,84,1012.2,8.6,311,0.0
2026-04-17 09:00:00,15.6,81,1012.6,6.9,309,0.0
2026-04-17 10:00:00,16.8,72,1012.7,11.5,268,0.1
2026-04-17 11:00:00,17.8,67,1012.3,14.6,261,0.0
2026-04-17 12:00:00,18.1,66,1012.2,16.2,271,0.0
2026-04-17 13:00:00,18.5,65,1011.6,17.8,278,0.0
2026-04-17 14:00:00,18.3,67,1011.4,20.4,278,0.1
2026-04-17 15:00:00,18.5,64,1010.9,19.5,282,0.0
2026-04-17 16:00:00,18.3,64,1010.9,16.6,286,0.0
2026-04-17 17:00:00,17.4,69,1010.7,10.9,294,0.0
2026-04-17 18:00:00,15.8,74,1010.5,8.7,320,0.0
2026-04-17 19:00:00,15.7,75,1010.6,10.9,338,0.0
2026-04-17 20:00:00,15.4,80,1010.8,11.8,331,0.0
2026-04-17 21:00:00,14.6,86,1010.9,10.7,352,0.0
2026-04-17 22:00:00,14.2,87,1011.1,12.4,358,0.0
2026-04-17 23:00:00,14.3,84,1011.0,14.2,356,0.0
2026-04-18 00:00:00,14.8,80,1010.1,15.6,353,0.0
2026-04-18 01:00:00,14.4,81,1010.0,15.7,350,0.0
2026-04-18 02:00:00,14.6,79,1009.7,16.9,351,0.0
2026-04-18 03:00:00,14.6,78,1009.3,17.7,348,0.0
2026-04-18 04:00:00,14.4,77,1008.7,17.6,354,0.0
2026-04-18 05:00:00,14.1,77,1008.2,17.5,360,0.0
2026-04-18 06:00:00,14.5,74,1007.5,18.0,1,0.0
2026-04-18 07:00:00,14.6,76,1007.5,18.2,357,0.0
2026-04-18 08:00:00,14.8,83,1007.3,23.6,357,3.3
2026-04-18 09:00:00,15.7,81,1007.9,22.1,359,0.0
2026-04-18 10:00:00,17.6,78,1007.5,21.2,350,0.0
2026-04-18 11:00:00,18.8,75,1006.9,25.8,355,0.0
2026-04-18 12:00:00,20.3,72,1006.0,24.1,351,0.5
2026-04-18 13:00:00,19.6,75,1005.4,26.0,337,0.1
2026-04-18 14:00:00,19.5,78,1004.4,18.4,358,0.2
2026-04-18 15:00:00,19.7,77,1003.7,21.6,353,0.2
2026-04-18 16:00:00,19.5,75,1003.5,23.0,351,0.2
2026-04-18 17:00:00,19.1,76,1002.8,26.8,360,0.0
2026-04-18 18:00:00,18.3,76,1002.2,24.6,5,0.0
2026-04-18 19:00:00,17.0,87,1002.4,22.6,351,3.3
2026-04-18 20:00:00,17.7,84,1002.0,25.3,4,1.4
2026-04-18 21:00:00,18.1,81,1001.8,29.6,4,0.1
2026-04-18 22:00:00,17.4,83,1001.8,29.7,2,0.0
2026-04-18 23:00:00,16.7,89,1001.4,27.6,356,0.7
2026-04-19 00:00:00,16.4,94,1000.8,23.4,1,3.8
2026-04-19 01:00:00,16.3,94,1000.0,16.9,2,4.3
2026-04-19 02:00:00,16.5,94,999.7,27.2,331,4.0
2026-04-19 03:00:00,16.0,94,999.7,19.7,326,0.9
2026-04-19 04:00:00,15.2,96,999.5,15.1,329,2.3
2026-04-19 05:00:00,14.9,97,999.6,10.4,334,1.5
2026-04-19 06:00:00,14.6,95,1000.6,7.8,355,0.5
2026-04-19 07:00:00,13.8,97,1000.7,7.8,5,0.0
2026-04-19 08:00:00,14.5,97,1001.2,8.7,4,0.0
2026-04-19 09:00:00,16.2,93,1001.2,7.1,10,0.0
2026-04-19 10:00:00,17.6,82,1000.8,10.5,20,0.0
2026-04-19 11:00:00,18.6,73,1001.1,12.6,17,0.0
2026-04-19 12:00:00,20.0,61,999.8,17.5,26,0.1
2026-04-19 13:00:00,20.4,63,998.9,18.6,20,0.4
2026-04-19 14:00:00,19.4,67,998.2,19.4,19,0.5
2026-04-19 15:00:00,19.5,70,997.1,16.4,5,0.1
2026-04-19 16:00:00,16.3,83,997.8,17.4,322,3.2
2026-04-19 17:00:00,15.8,89,997.0,11.6,356,0.6
2026-04-19 18:00:00,15.0,88,996.8,4.5,61,0.0
2026-04-19 19:00:00,14.1,89,996.7,11.4,67,0.0
2026-04-19 20:00:00,13.8,89,997.5,16.5,39,0.6
2026-04-19 21:00:00,13.7,90,997.6,9.9,12,0.0
2026-04-19 22:00:00,13.2,92,998.1,6.3,27,0.0
2026-04-19 23:00:00,12.7,93,998.0,6.6,47,0.0
2026-04-20 00:00:00,12.7,95,997.7,8.9,58,0.0
2026-04-20 01:00:00,12.1,95,997.6,7.3,48,0.0
2026-04-20 02:00:00,11.1,97,997.3,5.2,63,0.0
2026-04-20 03:00:00,10.6,97,996.9,4.4,83,0.0
2026-04-20 04:00:00,10.5,97,996.7,3.5,129,0.0
2026-04-20 05:00:00,11.6,94,996.6,2.4,63,0.2
2026-04-20 06:00:00,11.8,95,995.7,9.6,99,1.9
2026-04-20 07:00:00,12.2,91,995.7,5.5,81,0.1
2026-04-20 08:00:00,13.0,88,996.4,6.1,88,0.1
2026-04-20 09:00:00,14.2,88,997.0,5.5,11,0.0
2026-04-20 10:00:00,15.2,81,997.2,8.2,338,0.0
2026-04-20 11:00:00,16.0,72,997.4,10.6,337,0.0
2026-04-20 12:00:00,17.4,65,997.2,10.8,350,0.0
2026-04-20 13:00:00,18.2,58,996.4,10.8,345,0.0
2026-04-20 14:00:00,18.4,57,995.8,11.6,345,0.0
2026-04-20 15:00:00,16.4,69,996.1,12.5,4,0.1
2026-04-20 16:00:00,15.3,78,996.2,10.1,2,0.3
2026-04-20 17:00:00,15.4,80,995.9,3.4,357,0.0
2026-04-20 18:00:00,14.9,84,995.9,5.6,33,0.0
2026-04-20 19:00:00,13.5,92,996.9,1.5,249,1.2
2026-04-20 20:00:00,13.5,94,996.7,3.2,199,0.5
2026-04-20 21:00:00,13.2,95,997.1,4.9,180,0.4
2026-04-20 22:00:00,13.0,94,997.2,7.6,166,0.5
2026-04-20 23:00:00,12.6,96,997.6,5.6,173,0.5
2026-04-21 00:00:00,12.5,96,997.8,3.9,152,0.8
2026-04-21 01:00:00,12.4,97,998.3,3.2,180,0.5
2026-04-21 02:00:00,12.0,95,998.4,4.9,219,0.9
2026-04-21 03:00:00,11.9,94,998.5,7.8,188,1.2
2026-04-21 04:00:00,11.8,94,998.5,8.7,193,0.7
2026-04-21 05:00:00,11.4,94,998.6,5.0,195,0.1
2026-04-21 06:00:00,11.0,92,998.9,6.3,185,0.0
2026-04-21 07:00:00,11.0,92,999.6,11.2,191,0.0
2026-04-21 08:00:00,11.3,90,1000.2,14.5,191,0.2
2026-04-21 09:00:00,11.3,87,1001.2,15.2,190,0.1
2026-04-21 10:00:00,12.9,81,1001.7,16.0,189,0.0
2026-04-21 11:00:00,13.1,75,1001.6,20.0,191,0.0
2026-04-21 12:00:00,13.6,72,1002.1,20.5,188,0.0
2026-04-21 13:00:00,13.4,75,1001.9,19.7,194,0.2
2026-04-21 14:00:00,13.2,75,1001.6,17.7,190,0.0
2026-04-21 15:00:00,13.3,72,1001.7,20.6,189,0.0
2026-04-21 16:00:00,11.9,74,1001.5,23.6,187,0.0
2026-04-21 17:00:00,11.4,75,1001.6,24.5,187,0.0
2026-04-21 18:00:00,10.8,79,1002.5,20.6,186,0.0
2026-04-21 19:00:00,10.8,80,1003.2,17.7,193,0.3
2026-04-21 20:00:00,10.9,79,1003.4,16.5,198,0.0
2026-04-21 21:00:00,10.6,79,1003.8,16.3,209,0.0
2026-04-21 22:00:00,10.6,79,1003.9,16.3,212,0.0
2026-04-21 23:00:00,10.4,80,1003.9,16.1,211,0.0
2026-04-22 00:00:00,10.1,79,1004.5,16.4,185,0.0
2026-04-22 01:00:00,10.1,81,1005.0,13.9,177,0.2
2026-04-22 02:00:00,10.1,83,1005.5,10.9,189,0.1
2026-04-22 03:00:00,10.1,82,1005.6,10.3,193,0.0
2026-04-22 04:00:00,10.0,82,1006.0,11.0,194,0.0
2026-04-22 05:00:00,9.9,81,1006.6,11.2,195,0.0
2026-04-22 06:00:00,10.4,78,1006.8,10.6,189,0.0
2026-04-22 07:00:00,10.1,80,1007.2,10.9,189,0.0
2026-04-22 08:00:00,10.5,81,1008.3,11.0,185,0.0
2026-04-22 09:00:00,11.8,76,1009.3,10.5,185,0.0
2026-04-22 10:00:00,12.2,77,1010.0,9.6,186,0.0
2026-04-22 11:00:00,13.1,72,1010.5,10.1,192,0.0
2026-04-22 12:00:00,14.5,70,1010.4,10.6,182,0.0
2026-04-22 13:00:00,15.6,63,1010.0,12.3,183,0.0
2026-04-22 14:00:00,16.4,55,1010.3,12.4,170,0.0
2026-04-22 15:00:00,16.5,55,1010.8,11.9,177,0.0
2026-04-22 16:00:00,15.5,64,1011.2,14.4,189,0.0
2026-04-22 17:00:00,14.4,73,1011.9,11.6,204,0.0
2026-04-22 18:00:00,13.8,79,1012.8,6.4,164,0.0
2026-04-22 19:00:00,13.2,78,1013.8,8.2,123,0.0
2026-04-22 20:00:00,12.4,71,1014.7,9.6,111,0.0
2026-04-22 21:00:00,11.3,74,1015.6,10.3,157,0.0
2026-04-22 22:00:00,10.2,79,1016.5,12.8,174,0.0
2026-04-22 23:00:00,9.5,75,1016.7,14.8,166,0.0
2026-04-23 00:00:00,8.9,79,1016.9,8.1,163,0.0
2026-04-23 01:00:00,7.6,84,1017.3,6.4,155,0.0
2026-04-23 02:00:00,6.9,85,1017.7,9.0,164,0.0
2026-04-23 03:00:00,6.4,86,1017.6,8.9,156,0.0
2026-04-23 04:00:00,5.9,87,1017.7,7.9,147,0.0
2026-04-23 05:00:00,5.5,88,1018.1,9.4,151,0.0
2026-04-23 06:00:00,4.5,92,1018.5,11.1,153,0.0
2026-04-23 07:00:00,4.1,92,1018.9,10.8,159,0.0
2026-04-23 08:00:00,5.3,90,1019.3,11.8,161,0.0
2026-04-23 09:00:00,7.4,84,1019.8,8.9,172,0.0
2026-04-23 10:00:00,9.7,80,1019.9,7.7,179,0.0
2026-04-23 11:00:00,11.0,73,1020.1,8.1,184,0.0
2026-04-23 12:00:00,12.2,69,1019.9,9.0,165,0.0
2026-04-23 13:00:00,13.9,66,1019.3,8.0,162,0.0
2026-04-23 14:00:00,14.9,58,1019.0,5.4,146,0.1
2026-04-23 15:00:00,15.4,53,1018.8,4.8,119,0.0
2026-04-23 16:00:00,15.3,54,1019.0,1.1,171,0.0
2026-04-23 17:00:00,14.1,67,1019.2,4.4,305,0.0
2026-04-23 18:00:00,11.8,74,1019.8,4.9,276,0.0
2026-04-23 19:00:00,11.5,71,1020.4,2.0,275,0.0
2026-04-23 20:00:00,10.4,75,1020.9,5.1,162,0.0
2026-04-23 21:00:00,11.7,72,1021.1,14.3,139,0.0
2026-04-23 22:00:00,11.7,66,1021.9,13.5,124,0.0
2026-04-23 23:00:00,10.3,72,1022.1,13.6,137,0.0
2026-04-24 00:00:00,9.1,78,1022.1,13.6,148,0.0
2026-04-24 01:00:00,8.7,79,1022.1,14.2,160,0.0
2026-04-24 02:00:00,8.6,79,1022.0,13.4,160,0.0
2026-04-24 03:00:00,8.4,81,1021.7,11.3,160,0.0
2026-04-24 04:00:00,8.0,82,1021.9,11.0,161,0.0
2026-04-24 05:00:00,7.7,83,1022.2,12.0,162,0.0
2026-04-24 06:00:00,7.6,83,1022.3,13.5,157,0.0
2026-04-24 07:00:00,7.2,84,1022.5,13.8,156,0.0
2026-04-24 08:00:00,7.7,85,1022.9,12.1,165,0.0
2026-04-24 09:00:00,9.6,83,1023.3,12.2,164,0.0
2026-04-24 10:00:00,11.8,78,1023.3,10.6,170,0.0
2026-04-24 11:00:00,13.4,74,1023.2,9.0,167,0.0
2026-04-24 12:00:00,15.8,65,1022.3,7.9,150,0.0
2026-04-24 13:00:00,16.5,63,1021.6,6.7,146,0.0
2026-04-24 14:00:00,17.0,61,1021.1,5.8,141,0.0
2026-04-24 15:00:00,17.1,56,1020.7,3.1,121,0.0
2026-04-24 16:00:00,16.9,56,1020.7,1.8,204,0.0
2026-04-24 17:00:00,15.5,75,1020.7,2.8,235,0.0
2026-04-24 18:00:00,13.2,74,1021.1,0.5,315,0.0
2026-04-24 19:00:00,11.2,83,1021.6,3.6,37,0.0
2026-04-24 20:00:00,10.4,87,1021.7,3.6,57,0.0
2026-04-24 21:00:00,10.3,85,1022.0,0.6,72,0.0
2026-04-24 22:00:00,9.7,86,1022.1,2.7,200,0.0
2026-04-24 23:00:00,9.2,88,1022.5,5.6,195,0.0
2026-04-25 00:00:00,8.5,89,1022.2,4.3,147,0.0
2026-04-25 01:00:00,8.1,89,1022.5,8.4,160,0.0
2026-04-25 02:00:00,7.7,89,1022.3,10.7,164,0.0
2026-04-25 03:00:00,7.1,90,1021.8,8.5,162,0.0
2026-04-25 04:00:00,6.0,92,1021.2,5.2,153,0.0
2026-04-25 05:00:00,5.5,92,1021.7,3.7,141,0.0
2026-04-25 06:00:00,5.4,92,1021.8,4.2,137,0.0
2026-04-25 07:00:00,4.7,92,1022.3,5.1,157,0.0
2026-04-25 08:00:00,6.6,89,1022.5,8.8,179,0.0
2026-04-25 09:00:00,8.7,85,1022.9,6.9,186,0.0
2026-04-25 10:00:00,11.0,81,1023.0,5.8,176,0.0
2026-04-25 11:00:00,13.1,75,1022.9,4.9,174,0.0
2026-04-25 12:00:00,15.0,66,1021.9,2.5,172,0.0
2026-04-25 13:00:00,16.2,62,1021.1,1.3,196,0.0
2026-04-25 14:00:00,17.0,61,1020.6,0.9,270,0.0
2026-04-25 15:00:00,17.4,62,1020.1,0.9,307,0.0
2026-04-25 16:00:00,17.3,63,1020.0,1.5,346,0.0
2026-04-25 17:00:00,16.0,76,1019.8,2.5,330,0.0
2026-04-25 18:00:00,13.4,78,1020.1,4.6,301,0.0
2026-04-25 19:00:00,12.3,82,1020.6,7.1,286,0.0
2026-04-25 20:00:00,10.4,88,1020.9,5.3,288,0.0
2026-04-25 21:00:00,8.9,92,1021.0,3.9,298,0.0
